"4345","The Spread Eagle Public House","51 Newland Street, Witham, Essex","CM8 2BD","582138","214495","51.799436","0.640055","Braintree"
"4347","The Square And Compasses","Fuller Street, Fairstead, Chelmsford, Essex","CM3 2BB","574774","216102","51.816218","0.534198","Braintree"
"4350","The Sun Inn","Feering Hill, Feering, Essex","CO5 9NH","586646","219272","51.840861","0.707942","Braintree"
"4351","The Swan","1 The Street, Rayne, Braintree, Essex","CM77 6RQ","573129","222708","51.876067","0.513662","Braintree"
"4352","The Swan","153 Newland Street, Witham, Essex","CM8 1BE","581955","214273","51.797502","0.637303","Braintree"
"4354","The Swiss Bell","Mountbatten Road, Braintree, Essex","CM7 9UL","576953","223960","51.886112","0.569795","Braintree"
"4356","The Three Bottles","Leather Lane, Great Yeldham, Halstead, Essex","CO9 4HY","576143","238429","52.016318","0.565447","Braintree"
"4358","The Three Tuns Inn","Wethersfield Road, Finchingfield, Braintree, Essex","CM7 4NR","568841","232854","51.968517","0.456403","Braintree"
"4361","The Victoria PH","Powers Hall End, Witham, Essex","CM8 1LT","580708","215153","51.805809","0.619697","Braintree"
"4362","The Victory Inn","The Green, Wickham St Paul, Halstead, Essex","CO9 2PT","583177","236370","51.995560","0.666733","Braintree"
"4367","The Warrens","Dooley Road, Halstead, Essex","CO9 1JW","580622","230398","51.942760","0.626421","Braintree"
"4370","The Welsh Princess","21 The Street, Rayne, Braintree, Essex","CM77 6RW","572828","222639","51.875540","0.509259","Braintree"
"4371","The Wheatsheaf","2 Queen Street, Castle Hedingham, Halstead, Essex","CO9 3EX","578515","235509","51.989352","0.598456","Braintree"
"4372","The White Hart","15 High Street, Halstead, Essex","CO9 2AA","581415","230644","51.944711","0.638074","Braintree"
"4373","The White Hart","Poole Street, Great Yeldham, Halstead, Essex","CO9 4HJ","576243","237842","52.011023","0.566586","Braintree"
"4377","The White Horse Inn","Mill Road, Ridgewell, Halstead, Essex","CO9 4SG","573621","240744","52.037914","0.529908","Braintree"
"4378","The White Horse PH","Church Street, Witham, Essex","CM8 2JL","581779","215378","51.807475","0.635317","Braintree"
"4381","The Willow's Inn","The Street, Cressing, Braintree, Essex","CM77 8DQ","579300","220728","51.856326","0.602183","Braintree"
"4383","The Woolpack","Church Street, Witham, Essex","CM8 2JP","581714","215595","51.809453","0.634504","Braintree"
"4384","The Woolpack Inn","91 Church Street, Coggeshall, Colchester, Essex","CO6 1UB","585295","222903","51.873912","0.690300","Braintree"
"4408","Twinstead Cricket Club","30 Spire Chase, Sudbury, Suffolk","CO10 1PZ","588451","242638","52.050076","0.746907","Babergh"
"4420","Vine End Gastro Pub Ltd","Vine Street, Great Bardfield, Braintree, Essex","CM7 4SR","567567","230584","51.948512","0.436770","Braintree"
"4423","Wagon And Horses PH","53 South Street, Braintree, Essex","CM7 3QD","575847","222874","51.876708","0.553189","Braintree"
"4428","Western Arms","Western Road, Silver End, Witham, Essex","CM8 3SD","581199","219379","51.843598","0.629006","Braintree"
"4432","Wethersfield Village Hall Men's Club","Old Mill Chase, Wethersfield, Braintree, Essex","CM7 4EB","571067","231246","51.953394","0.487974","Braintree"
"4433","Wheatsheaf","The Green, Hatfield Peverel, Chelmsford, Essex","CM3 2JF","579930","211418","51.772513","0.606490","Braintree"
"4436","Whispers Wine Bar","26 High Street, Halstead, Essex","CO9 1SP","579360","229685","51.936764","0.607709","Braintree"
"4441","White Notley Football Club","Oak Farm, The Street, Faulkbourne, Witham","CM8 1SF","579332","217369","51.826156","0.600907","Braintree"
"4450","Witham Bowls Club","Collingwood Road, Witham, Essex","CM8 2DY","582074","214642","51.800777","0.639205","Braintree"
"4453","Witham Rugby Club","Spa Road, Witham, Essex","CM3 2JG","579905","211399","51.772351","0.606118","Braintree"
"4454","Witham Town Football And Social Club","Spa Road, Witham, Essex","CM8 1UN","581137","214436","51.799231","0.625538","Braintree"
"4455","Witham Town Luncheon Club","Town Hall, 61 Newland Street, Witham, Essex","CM8 2FE","582103","214432","51.798882","0.639515","Braintree"
"4512","Applewood Hall","Banham Zoo, Kenninghall Road, Banham, Norfolk","NR16 2HE","605618","287472","52.446503","1.024176","Breckland"
"4532","Attleborough Football Club","Attleborough Football Club, Station Road, Attleborough, Norfolk","NR17 2AS","605079","295040","52.514638","1.020910","Breckland"
"4537","Attleborough Snooker Centre","Attleborough Snooker Centre, A, London Road, Attleborough, Norfolk","NR17 2BX","604339","295003","52.514593","1.009998","Breckland"
"4545","Banham Barrell","The Appleyard, Kenninghall Road, Banham, Norfolk","NR16 2HE","605618","287472","52.446503","1.024176","Breckland"
"4560","Bedingfeld Arms","Bedingfeld Arms, The Green, Oxborough, Norfolk","PE33 9PS","574355","301491","52.583268","0.572042","Breckland"
"4599","Breckland Lodge (The Stag)","Breckland Stag, London Road, Attleborough, Norfolk","NR17 1AY","602626","292937","52.496684","0.983533","Breckland"
"4629","Carbrooke Village Social Club","Village Hall, Church Street, Carbrooke, Norfolk","IP25 6SW","594918","302232","52.582937","0.875593","Breckland"
"4633","Carnegie Rooms","Carnegie Rooms, Cage Lane, Thetford, Norfolk","IP24 2BA","587161","283031","52.413253","0.750459","Breckland"
"4651","Cherry Tree Public House","The Cherry Tree, 1 Theatre Street, Dereham, Norfolk","NR19 2EW","598935","313560","52.683185","0.941619","Breckland"
"4696","Crown Hotel","Crown Hotel, 25 High Street, Watton, Norfolk","IP25 6AB","591545","300793","52.571223","0.825043","Breckland"
"4704","Darby's","Darbys Freehouse, Elsing Road, Swanton Morley, Norfolk","NR20 4NY","602022","317069","52.713554","0.989374","Breckland"
"4723","Dereham Masonic Club","Norwich Street, Dereham, Norfolk","NR19 1BX","599005","313230","52.680197","0.942453","Breckland"
"4727","Dereham Snooker Club","19 Bertie Ward Way, Dereham, Norfolk","NR19 1TE","599671","311564","52.664995","0.951283","Breckland"
"4736","Dog & Partridge","Dog And Partridge Public House, Watton Road, Wretham, Norfolk","IP24 1QS","592705","290726","52.480415","0.836304","Breckland"
"4802","Fox & Hounds","The Fox And Hounds Public Hous, Fakenham Road, Weasenham St Peter, Norfolk","PE32 2TD","585438","322327","52.766699","0.747148","Breckland"
"4831","Gemini Public House","The Gemini, Sandy Lane, Dereham, Norfolk","NR19 2EA","598517","313612","52.683805","0.935475","Breckland"
"4852","Green Dragon","5 Market Place, Thetford, Norfolk","IP24 2AJ","587203","283077","52.413652","0.751087","Breckland"
"4862","Greyhound Inn","The Greyhound, 97 Market Place, Swaffham, Norfolk","PE37 7AQ","581993","308959","52.647829","0.688755","Breckland"
"4876","Harling Recreation Bowls Club","Church Road, Harling, Norfolk","NR16 2NA","598985","286623","52.441325","0.926208","Breckland"
"4880","Heroes Bar","14-16 Market Place, Dereham, Norfolk","NR19 2AL","598830","313448","52.682218","0.940000","Breckland"
"4903","Horse & Groom","Horse And Groom, 40 Lynn Street, Swaffham, Norfolk","PE37 7AX","581714","309147","52.649611","0.684739","Breckland"
"4906","ICE","35-37A Riverside Walk, Thetford, Norfolk","IP24 2BB","586969","283072","52.413687","0.747662","Breckland"
"4915","Inn on the Green","The George Hotel, Chapel Street, New Buckenham, Norfolk","NR16 2BB","608720","290454","52.472098","1.071614","Breckland"
"4923","J D Wetherspoon","The Red Lion, Market Place, Thetford, Norfolk","IP24 2AL","587208","283033","52.413247","0.751135","Breckland"
"4953","Kings Arms","The Kings Arms, 21 Market Place, Swaffham, Norfolk","PE37 7LA","581880","309054","52.648720","0.687139","Breckland"
"4956","Kings Head","Kings Head Public House, Market Place, New Buckenham, Norfolk","NR16 2AN","608857","290446","52.471973","1.073622","Breckland"
"4958","Kings Head Hotel","Kings Head Inn, 2 Holt Road, North Elmham, Norfolk","NR20 5JB","598474","320732","52.747752","0.939137","Breckland"
"4959","King's Head Public House","The Kings Head, 27 White Hart Street, Thetford, Norfolk","IP24 1AA","586906","283223","52.415064","0.746821","Breckland"
"5016","London Tavern","London Tavern, Church Street, Attleborough, Norfolk","NR17 2AH","604856","295440","52.518322","1.017875","Breckland"
"5049","Mattishall Sports & Social Club","47 South Green, Mattishall, Norfolk","NR20 3JY","605508","310400","52.652376","1.036745","Breckland"
"5055","McTaggarts Freehouse Ltd","Church Street, Ashill, Thetford, Norfolk","IP25 7AW","588518","304202","52.602890","0.782372","Breckland"
"5070","Millwrights Arms","Millwright Arms, 67 Shipdham Road, Dereham, Norfolk","NR19 1JW","598961","311415","52.663918","0.940708","Breckland"
"5190","Norfolk Terrier Ltd","2 Anna Gurney Close, Thetford, Norfolk","IP24 1TA","587342","284468","52.426095","0.753921","Breckland"
"5201","Number 40","40 Norwich Street, Dereham, Norfolk","NR19 1BX","599005","313230","52.680197","0.942453","Breckland"
"5211","Old Bell Public House","The Old Bell Public House, 1 Bell Lane, Saham Toney, Norfolk","IP25 7HD","590451","301827","52.580891","0.809514","Breckland"
"5232","Ox & Plough","Ox And Plough, The Green, Old Buckenham, Norfolk","NR17 1RN","606653","291547","52.482696","1.041905","Breckland"
"5296","Railway Tavern","Railway Free House, 40 Station Road, North Elmham, Norfolk","NR20 5HH","599514","320250","52.743042","0.954230","Breckland"
"5330","Royal British Legion","Market Place, Thetford, Norfolk","IP24 2AA","587160","283082","52.413712","0.750473","Breckland"
"5337","Ry's Bar and Grill","3 Exchange Street, Attleborough, Norfolk","NR17 2AB","604656","295268","52.516853","1.014826","Breckland"
"5340","Saham Toney Football Club","Playing Fields, Pages Lane, Saham Toney, Norfolk","IP25 7HL","589744","302410","52.586373","0.799427","Breckland"
"5365","Ship Inn","The Ship Inn, Main Road, Narborough, Norfolk","PE32 1TE","574665","313234","52.688619","0.582819","Breckland"
"5430","Swaffham Conservative Club","Conservative Association, 23 London Street, Swaffham, Norfolk","PE37 7DD","582037","308726","52.645722","0.689276","Breckland"
"5433","Swaffham Golf Club","Swaffham Golf Club, Cley Road, Swaffham, Norfolk","PE37 8AE","581259","307405","52.634120","0.677065","Breckland"
"5477","The Albion","93-95 Castle Street, Thetford, Norfolk","IP24 2DN","587465","283029","52.413131","0.754922","Breckland"
"5478","The Angel","The Angel Public House, 66 Greengate, Swanton Morley, Norfolk","NR20 4LX","601310","315974","52.703990","0.978165","Breckland"
